parcel_id,zoning,lot_sqft
11574000330,1140,0
11574000340,1140,0
11574000350,1120,0
11574000360,1140,0
11574000370,1120,0
11574000380,1110,0
11575000010,1140,0
11575000020,1140,0
11575000030,1140,0
11575000041,1111,0
11575000042,1111,0
11575000050,1110,0
11575000060,1110,0
11575000070,1110,0
11575000080,1110,0
11575000090,1110,0
11575000100,1110,0
11575000110,1110,0
11575000120,1110,0
11575000130,1110,0
11575000140,1010,0
11575000150,1010,0
11575000160,1110,0
11575000170,1110,0
11575000180,1120,0
11575000190,1120,0
11575000200,1110,0
11575000205,1110,0
11575000210,1110,0
11575000220,1120,0
11575000230,1110,0
11575000240,1120,0
11575000250,1120,0
11575000260,1110,0
11575000270,1120,0
11575000280,1120,0
11575000290,1110,0
11575000300,1010,0
11575000310,1110,0
11575000320,1110,0
11575000330,1120,0
11575000340,1110,0
11575000350,1120,0
11575000360,5000,3125
11575000370,1110,0
11575000380,1140,0
11575000390,1120,0
11576000010,1140,0
11576000020,1110,0
11576000030,1110,0
11576000035,1110,0
11576000040,1110,0
11576000050,1110,0
11576000060,1110,0
11576000070,1110,0
11576000080,1110,0
11576000090,1110,0
11576000100,1110,0
11576000110,1120,0
11576000120,1120,0
11576000130,1110,0
11576000140,1110,0
11576000150,1110,0
11576000160,1120,0
11576000176,1145,4375
11576000186,1145,3125
11576000190,1110,0
11576000200,1120,0
11576000210,1120,0
11576000220,1110,0
11576000230,1120,0
11576000240,5000,7678
11576000256,1145,2946
11576000260,1110,0
11576000270,1110,0
11576000280,1110,0
11576000290,1110,0
11576000300,1110,0
11576000310,1120,0
11576000315,1110,0
11576000320,1110,0
11576000330,1120,0
11576000340,1110,0
11576000350,1110,0
11576000360,1110,0
11576000370,1110,0
11576000380,1110,0
11576000390,1110,0
11576000400,1110,0
11576000410,1120,0
11576000420,1120,0
11577000015,5000,6170
11577000025,1110,0
11577000030,1110,0
11577000040,1110,0
11577000050,1110,0
11577000060,1110,0
11577000070,1110,0
11577000080,1110,0
11577000090,1110,0
11577000100,1110,0
11577000110,1110,0
11577000120,1110,0
11577000130,1110,0
11577000140,1010,0
11577000150,1110,0
11577000160,1110,0
11577000170,1110,0
11577000180,6231,0
11577000190,1120,0
11577000200,1110,0
11577000210,1140,0
11577000220,1140,0
11577000230,1110,0
11577000240,1185,4375
11577000250,1120,0
11577000260,1110,0
11577000270,1110,0
11577000280,1110,0
11577000290,1110,0
11577000300,1110,0
11577000310,1110,0
11577000320,1110,0
11577000330,1110,0
11577000340,1110,0
11577000350,1110,0
11577000360,1110,0
11577000370,1110,0
11577000380,1120,0
11577000390,1110,0
11577000400,1140,0
11577000410,5000,3931
11578000010,1140,0
11578000020,1140,0
11578000030,1140,0
11578000040,1120,0
11578000050,1140,0
11578000060,1120,0
11578000070,1120,0
11578000080,1120,0
11578000090,1110,0
11578000100,1110,0
11578000110,1120,0
11578000120,1120,0
11578000130,1140,0
11578000140,1110,0
11578000150,1110,0
11578000160,1120,0
11578000170,1110,0
11578000180,1120,0
11578000190,1110,0
11578000200,1110,0
11578000210,1110,0
11578000220,1110,0
11578000230,1110,0
11578000240,1110,0
11578000250,1120,0
11578000260,1110,0
11578000270,1120,0
11578000280,1110,0
11578000290,1120,0
11578000300,1120,0
11578000310,1110,0
11578000320,1120,0
11578000330,1110,0
11578000340,1120,0
11578000350,1120,0
11578000360,1110,0
11578000365,1140,0
11578000370,1110,0
11578000390,1140,0
11579000010,1120,0
11579000020,1110,0
11579000030,1120,0
11579000040,1110,0
11579000050,1120,0
11579000060,1110,0
11579000070,1110,0
11579000080,1110,0
11579000090,1110,0
11579000100,1110,0
11579000110,1120,0
11579000120,1110,0
11579000130,1110,0
11579000140,1110,0
11579000150,1110,0
11579000160,1110,0
11579000170,1110,0
11579000180,1110,0
11579000190,1110,0
11579000200,1120,0
11579000210,1110,0
11579000220,1120,0
11579000230,1110,0
11579000240,1140,0
11579000250,1120,0
11579000260,1120,0
11579000270,1120,0
11579000280,1120,0
11579000290,1120,0
11579000300,1140,0
11579000310,1120,0
11579000320,1120,0
11579000330,1120,0
11579000340,1120,0
11579000350,1120,0
11579000360,1120,0
11579000370,1120,0
11579000380,1120,0
11580000010,1120,0
11580000020,1010,0
11580000030,1110,0
11580000040,1110,0
11580000050,1110,0
11580000060,1110,0
11580000070,1110,0
11580000080,1110,0
11580000090,1110,0
11580000100,1120,0
11580000110,1110,0
11580000120,1110,0
11580000135,5000,10168
11580000145,5000,6000
11580000150,5000,1377
11580000160,5000,2614
11580000170,1010,0
11580000180,1010,0
11580000190,1110,0
11580000200,1110,0
11580000210,1110,0
11580000220,1120,0
11580000230,1120,0
11580000240,1120,0
11580000250,1110,0
11580000260,1110,0
11580000270,1110,0
11580000280,1110,0
11580000290,1110,0
11580000300,1110,0
11580000310,1110,0
11580000320,1110,0
11580000330,1110,0
11580000340,1110,0
11580000350,1110,0
11580000360,1110,0
11580000370,1120,0
11581000010,1110,0
11581000020,1110,0
11581000030,1110,0
11581000040,1110,0
11581000050,1010,0
11581000060,1110,0
11581000070,1120,0
11581000080,1110,0
11581000090,1110,0
11581000100,5000,3677
11581000110,5000,2104
11581000120,5000,17450
11581000140,5000,2391
11581000150,1110,0
11581000160,1120,0
11581000170,1010,0
11581000180,1110,0
11581000190,1140,0
11581000200,1110,0
11581000210,1010,0
11581000220,1110,0
11581000230,1110,0
11581000240,1110,0
11581000245,0,3155
11581000255,0,2924
11581000260,1010,0
11581000270,1010,0
11581000280,1120,0
11581000290,1120,0
11581000295,1110,0
11581000300,1120,0
11581000310,1120,0
11581000320,1110,0
11581000330,1120,0
11581000340,1110,0
11582000010,1140,0
11582000020,1110,0
11582000030,1120,0
11582000040,1110,0
11582000050,1110,0
11582000060,1110,0
11582000070,1120,0
11582000080,1110,0
11582000090,1120,0
11582000100,1140,0
11582000110,1120,0
11582000120,1110,0
11582000130,1120,0
11582000140,1110,0
11582000150,1110,0
11582000160,1110,0
11582000170,1110,0
11582000180,1110,0
11582000190,1110,0
11582000200,1140,0
11582000210,1110,0
11582000220,1110,0
11582000230,1110,0
11582000240,1110,0
11582000250,1110,0
11582000260,1110,0
11582000270,1010,0
11582000280,1110,0
11582000290,1110,0
11582000300,1120,0
11582000310,1140,0
11582000320,1140,0
11582000330,1140,0
11582000340,1140,0
11582000350,1120,0
11582000360,1120,0
11582000370,1110,0
11583000010,5000,0
11584000010,1120,0
11584000020,1110,0
11584000030,1140,0
11584000040,1110,0
11584000050,1110,0
11584000060,1110,0
11584000071,1111,0
11584000072,1111,0
11584000090,1110,0
11584000100,1128,0
11584000110,1140,0
11584000120,5000,2938
11584000130,1110,0
11584000140,1110,0
11584000150,1130,0
11584000160,5300,2350
11584000170,1110,0
11584000180,1120,0
11584000190,1110,0
11584000201,1111,0
11584000202,1110,0
11584000210,1110,0
11584000220,1110,0
11584000230,1110,0
11584000240,1110,0
11584000250,1010,0
11584000255,1010,0
11584000260,1110,0
11584000270,1120,0
11584000280,1120,0
11584000290,1110,0
11584000300,1110,0
11584000310,1110,0
11584000315,1110,0
11584000320,1110,0
11584000330,1110,0
11584000340,1110,0
11584008081,1110,0
11585000010,1140,0
11585000020,1110,0
11585000030,1110,0
11585000040,1110,0
11585000050,1110,0
11585000060,1110,0
11585000070,1120,0
11585000080,1110,0
11585000090,1140,0
11585000100,1140,0
11585000110,1120,0
11585000120,1110,0
11585000130,1010,0
11585000140,1110,0
11585000150,1110,0
11585000160,1010,0
11585000170,1110,0
11585000185,1120,0
11585000190,1120,0
11585000200,1120,0
11585000210,1140,0
11585000220,1110,0
11585000230,1120,0
11585000240,1110,0
11585000250,1120,0
11585000260,1140,0
11585000270,1140,0
11585000280,1110,0
11585000290,1120,0
11585000300,1120,0
11585000310,1120,0
11585000320,1110,0
11585000330,1110,0
11585000340,1140,0
11585000350,1110,0
11585000360,1120,0
11586000010,1140,0
11586000020,1110,0
11586000030,1110,0
11586000040,1120,0
11586000050,1120,0
11586000060,1120,0
11586000070,1120,0
11586000080,1110,0
11586000090,1110,0
11586000095,1120,0
11586000100,1120,0
11586000110,1110,0
11586000120,1120,0
11586000130,1110,0
11586000140,1110,0
11586000150,1110,0
11586000160,1110,0
11586000170,5820,2056
11586000180,1120,0
11586000190,1010,0
11586000200,1120,0
11586000210,1110,0
11586000220,1120,0
11586000230,1120,0
11586000240,6210,2056
11586000255,1110,5396
11586000270,1110,0
11586000280,1110,0
11586000290,1110,0
11586000300,1110,0
11586000310,1110,0
11586000320,1110,0
11586000330,1110,0
11586000340,1140,0
11586000350,1120,0
11586000360,1110,0
11586000370,1110,0
11586000380,1110,0
11586000390,1110,0
11586000400,1110,0
11586000410,1110,0
11586000420,1110,0
11587000010,1140,0
11587000020,1120,0
11587000030,1110,0
11587000040,1120,0
11587000050,1120,0
11587000060,1110,0
11587000070,1120,0
11587000080,1110,0
11587000090,1120,0
11587000100,1120,0
11587000110,1110,0
11587000120,1010,0
11587000130,1110,0
11587000140,1120,0
11587000150,1110,0
11587000160,1110,0
11587000170,1110,0
11587000180,1120,0
11587000190,1110,0
11587000200,1140,0
11587000210,1110,0
11587000220,1110,0
11587000230,1120,0
11587000240,1120,0
11587000250,1120,0
11587000260,1120,0
11587000270,1140,0
11587000280,1110,0
11587000290,1120,0
11587000300,1110,0
11587000310,1110,0
11587000320,1110,0
11587000330,1110,0
11587000340,1110,0
11587000350,1110,0
11587000360,1120,0
11587000370,1120,0
11587000380,5000,2938
11588000010,1110,0
11588000020,1110,0
11588000030,1140,0
11588000040,1110,0
11588000050,1140,0
11588000060,1120,0
11588000070,1120,0
11588000080,5000,0
11588000090,1110,0
11588000100,1120,0
11588000110,1140,0
11588000120,1120,0
11588000130,1140,0
11588000140,1110,0
11588000150,1110,0
11588000160,1110,0
11588000170,1110,0
11588000180,1110,0
11588000190,1110,0
11588000200,1110,0
11588000210,1120,0
11588000220,1120,0
11588000230,1120,0
11588000240,1185,7428
11588000250,1140,0
11588000260,1140,0
11588000270,1110,0
11588000280,1140,0
11588000290,1120,0
11589000010,5000,3068
11589000020,5000,1852
11589000030,6231,1600
11589000035,5000,15853
11589000055,3420,4200
11589000060,5000,3517
11589000070,5000,4187
11589000080,5000,2711
11589000090,5000,3400
11589000100,5000,2907
11589000110,5000,2094
11589000120,5000,2094
11589000130,5000,8337
11589000140,1120,0
11589000150,1110,0
11589000160,1110,0
11589000170,1120,0
11589000175,1110,0
11589000180,1110,0
11589000190,1120,0
11589000200,1110,0
11589000210,1120,0
11589000220,1120,0
11589000230,1110,0
11589000240,1120,0
11589000250,1110,0
11589000260,1110,0
11589000270,1110,0
11589000280,1110,0
11589000290,1110,0
11589000300,1120,0
11589000310,1120,0
11589000320,1120,0
11591000020,5000,19171
11591000110,5000,4730
11591000120,5000,3660
11591000200,5000,251385
11592000030,5390,3250
11592000045,5000,24437
11592000070,5000,2926
11592000080,5593,22927
11592000090,1120,2475
11592000100,1010,0
11592000110,1010,0
11592000120,1140,0
11592000130,1140,0
11592000140,1120,0
11592000150,1110,0
11592000160,1120,0
11592000170,1140,0
11592000175,1110,0
11592000180,1120,0
11592000190,1120,0
11592000200,1140,0
11592000210,1140,0
11592000220,1120,0
11592000230,1140,0
11592000240,5000,8662
11592008021,1185,0
11593000010,5530,18886
11593000020,5000,3449
11593000030,2850,4587
11593000040,5000,0
11593000050,5811,12597
11594000060,1110,0
11594000070,1110,0
11594000080,1110,0
11594000090,1120,0
11594000100,1110,0
11594000110,1120,0
11594000120,1110,0
11594000130,1110,0
11594000140,6911,9473
11594000145,5811,12973
11594000170,5811,17500
11594000220,5811,25582
11594000300,5000,99403
11595000010,1120,0
11595000020,1120,0
11595000030,1120,0
11595000040,1110,0
11595000050,1110,0
11595000060,1110,0
11595000070,1110,0
11595000080,1120,0
11595000090,1110,0
11595000100,1110,0
11595000110,1120,0
11595000120,1120,0
11595000130,5810,1575
11595000135,5900,7000
11595000160,1185,7000
11595000170,1120,3500
11595000180,1120,3500
11595000190,1110,3500
11595000195,1120,3500
11595000200,1145,4221
11595000210,5990,11200
11596000010,1140,0
11596000020,1120,0
11596000030,1120,0
11596000040,1120,0
11596000050,1120,0
11596000060,1120,0
11596000070,1120,0
11596000090,1110,0
11596000095,1130,0
11596000100,1110,0
11596000110,1120,0
11596000120,1120,0
11596000130,6519,5256
11596000140,5000,3500
11596000150,5000,3500
11596000160,5000,15188
11596000180,5230,16325
11597000010,5000,105000
11598000001,1140,5427
11598000002,1140,4130
11598000020,1110,0
11598000030,1110,0
11598000040,1120,0
11598000050,1140,0
11598000061,1110,3196
11598000062,1110,3104
11598000070,1140,0
11598000080,5000,2111
11598000090,1110,0
11598000100,1010,0
11598000110,5000,11200
11598000120,1120,0
11598000130,1120,0
11598000140,1120,0
11598000150,1110,0
11598000160,1120,0
11598000170,1110,0
11598000180,1120,0
11598000190,1110,0
11598000200,1120,0
11599000010,1120,0
11599000020,1110,0
11599000030,1120,0
11599000040,1120,0
11599000050,1140,0
11599000060,1120,0
11599000070,1140,0
11599000080,1110,0
11599000090,1110,0
11599000100,1120,0
11599000110,5000,0
11599000120,5390,3217
11599000130,1110,0
11599000140,1110,0
11599000150,1110,0
11599000160,1110,0
11599000170,1110,0
11599000180,1110,0
11599000190,1110,0
11599000200,1010,0
11599000210,1120,0
11599000220,1140,0
11599000230,1140,0
11599000240,1110,0
11599000290,5811,21592
11600000010,1145,2775
11600000020,1185,2915
11600000030,5932,1771
11600000040,1145,3541
11600000050,5600,8794
11600000060,6811,5008
11600000070,1110,0
11600000080,6375,4438
11600000090,1145,5058
11600000105,1140,0
11600000110,5000,16553
11600000120,6512,35109
11601000010,5000,22417
11601000020,7442,9212
11601000030,1120,0
11601000040,1110,0
11601000050,1110,0
11601000060,1110,0
11601000070,1110,0
11601000080,1110,0
11601000090,1110,0
11601000105,5000,7475
11601000120,5810,4900
11601000130,5000,4340
11601000140,5000,13908
11601000150,1120,0
11601000160,1110,0
11601000170,1110,0
11601000180,1120,0
11601000190,1140,0
11601000200,1120,0
11601000210,1120,0
11601000220,1120,0
11601000230,1120,0
11601000240,1120,0
11601000250,1120,0
11601000260,1110,0
11602000010,5000,16260
11602000020,1110,8136
11602000025,5000,35908
11602000040,6300,16520
11602000060,5000,14000
11602000065,1110,7000
11602000070,5000,5320
11602000080,1110,0
11602000085,5000,1890
11602000090,1140,0
11602000100,1120,0
11602000110,1140,0
11602000120,1140,0
11602000130,1140,0
11602000140,1110,0
11602000150,1110,0
11602000160,1140,0
11602000170,1120,0
11602000180,1120,0
11602000190,1140,0
11603000010,1110,0
11603000020,1110,0
11603000030,1120,0
11603000040,1120,0
11603000050,1140,0
11603000060,1110,0
11603000070,1140,0
11603000080,1110,0
11603000090,1110,0
11603000100,1140,0
11603000110,1140,0
11603000120,1110,0
11603000140,1120,3837
11603000150,1120,4010
11603000167,5000,19661
11603000168,5811,34015
11603000170,1110,0
11603000180,1120,0
11603000190,1120,0
11603000200,1120,0
11603000210,1120,0
11603000220,1140,0
11603000230,1140,0
11603000240,1140,0
11604050014,1140,0
11604050015,1140,0
11604050020,1110,0
11604050030,1110,0
11604050040,1110,0
11604050045,5511,55278
11604050075,1120,0
11604050080,1140,0
11604050091,1140,0
11604050092,1140,0
11604050095,1140,0
11604050100,1140,0
11604050110,1140,0
11604050120,1140,0
11604050200,1140,0
11604050210,1140,0
11604050230,1140,0
11604050240,1140,0
11604050250,1140,0
11604060010,1140,0
11604060020,1140,0
11604060030,1140,0
11604060040,1140,0
11604060050,1140,0
11604060060,1140,0
11604060070,1120,0
11604060080,1120,0
11604060090,1120,0
11604060100,1120,0
11604060110,1120,0
11604060120,8200,31668
11604060150,6300,9228
11604060160,1140,0
11604060170,1140,0
11604060180,1140,0
11604060190,1140,0
11604060200,6412,9228
11604060210,5000,14060
11605000005,5000,49889
11605000006,5000,7500
11605000053,5000,18295
11605008413,1115,0
11606000015,5000,43000
11606000030,5000,10783
11606000040,5000,16170
11606000050,5300,15494
11606000060,5000,10708
11606000070,5710,10919
11606000080,5000,21556
11606000090,5000,27517
11606000100,1120,0
11606000110,1120,0
11606000120,1110,0
11606000130,1120,0
11606000140,1120,0
11606000150,1110,0
11606000160,1120,0
11606000170,1120,0
11606000180,1110,0
11606000190,1120,0
11606000195,1140,0
11606000205,1140,0
11606000210,1110,0
11606000220,1110,0
11606000230,1120,0
11606000240,1110,0
11606000250,1110,0
11606000260,1110,0
11607000010,5000,10000
11607000025,5000,26800
11607000050,5600,10150
11607000060,5000,6732
11607000075,5300,17200
11607000090,5000,42741
11607000105,1010,0
11607000110,5820,14288
11607000119,1010,0
11607000120,1110,0
11607000121,1010,0
11607000122,1110,0
11607000123,1110,0
11607000124,1010,0
11607000125,1110,0
11607000126,1110,0
11608000005,5000,39640
11608000015,5000,0
11609000010,1140,0
11609000020,1110,0
11609000030,1110,0
11609000040,1110,0
11609000050,1120,0
11609000060,1110,0
11609000070,1110,0
11609000080,1110,0
11609000090,1120,0
11609000100,1110,0
11609000110,1120,0
11609000120,1110,0
11609000130,1120,0
11609000140,1110,0
11609000150,1110,0
11609000160,1120,0
11609000170,1110,0
11609000180,1110,0
11609000190,1120,0
11609000200,1120,0
11609000210,1110,0
11609000220,1110,0
11609000230,1140,0
11609000240,1120,0
11609000250,1110,0
11609000260,1110,0
11609000270,1110,0
11609000280,1120,0
11609000295,1110,0
11609000310,1120,0
11609000320,1120,0
11609000330,1110,0
11609000340,1110,0
11609000350,1120,0
11609000360,1120,0
11609000370,1110,0
11609000380,1120,0
11609000390,1110,0
11609000400,1120,0
11609000410,1120,0
11609000420,1110,0
11609000430,1120,0
11609000440,1110,0
11609000450,1110,0
11610000080,5000,11000
11610000090,1110,0
11610000100,1110,0
11610000101,1110,0
11610000102,1010,0
11610000103,1010,0
11610000104,1110,0
11610000105,1110,0
11610000106,1110,0
11610000107,1110,0
11610000108,1110,0
11610000109,1110,0
11610000110,1110,0
11610000111,1010,0
11610000112,1010,0
11610000113,1110,0
11610000114,1010,0
11610000115,1010,0
11610000116,1110,0
11610000117,1010,0
11610000118,1110,0
11610000119,1110,0
11610000120,1110,0
11610000130,1120,0
11610000140,1110,0
11610000150,1120,0
11610000160,1120,0
11610000170,5000,2038
11611000010,1120,0
11611000020,1120,0
11611000030,1110,0
11611000040,1120,0
11611000055,1140,0
11611000060,1140,0
11611000070,1140,0
11611000080,1140,0
11611000090,5000,2953
11611000100,1140,0
11611000110,1140,0
11611000120,1130,0
11611000130,1140,0
11611000140,1110,0
11611000150,1110,0
11611000160,1120,0
11611000170,1120,0
11611000180,1110,0
11611000190,1140,0
11611000205,1010,0
11611000207,1111,0
11611000208,1111,0
11611000220,1010,0
11611000225,1110,0
11611000230,1120,0
11611000240,1120,0
11611000250,1110,0
11611000260,1120,0
11611000270,1110,0
11611000280,1010,0
11611000290,1120,0
11611000300,1120,0
11611000560,1110,0
11611000570,1110,0
11612000010,1120,0
11612000020,1120,0
11612000030,1120,0
11612000040,1120,0
11612000050,1110,0
11612000060,1120,0
11612000070,1120,0
11612000080,1110,0
11612000090,1110,0
11612000100,1110,0
11612000110,1110,0
11612000120,1110,0
11612000130,1126,0
11612000140,1120,0
11612000150,1140,0
11612000160,1120,0
11612000170,1110,0
11612000180,1110,0
11612000190,1120,0
11612000200,1120,0
11612000210,5000,2067
11612000220,1110,0
11612000230,1110,0
11612000240,1110,0
11612000250,1110,0
11612000260,1110,0
11612000270,1110,0
11612000280,1110,0
11612000290,1110,0
11612000300,1110,0
11612000310,1110,0
11612000320,5000,2067
11612000330,1120,0
11612000340,1120,0
11612000350,1120,0
11612000360,1120,0
11612000370,1110,0
11612000380,1120,0
11612000390,1120,0
11612000400,1120,0
11612000410,1120,0
11613000010,1110,0
11613000020,1120,0
11613000030,1120,0
11613000040,1120,0
11613000050,1120,0
11613000060,1110,0
11613000070,1140,0
11613000080,1120,0
11613000090,1120,0
11613000100,1110,0
11613000105,1110,0
11613000115,1110,0
11613000120,1110,0
11613000130,1110,0
11613000140,1120,0
11613000150,1120,0
11613000160,1110,0
11613000170,1110,0
11613000180,1140,0
11613000190,1110,0
11613000200,1120,0
11613000210,1120,0
11613000220,1110,0
11613000230,1110,0
11613000240,1120,0
11613000250,1110,0
11613000260,1120,0
11613000270,1120,0
11613000280,1120,0
11613000290,1120,0
11613000300,5000,2938
11613000310,5000,1630
11613000320,1120,0
11613000330,1185,7500
11613000340,1140,0
11613000350,1120,0
11613000360,1110,0
11614000010,6230,1355
11614000020,1120,0
11614000030,1120,0
11614000040,1110,0
11614000050,1110,0
11614000060,1120,0
11614000070,1110,0
11614000080,1110,0
11614000090,1110,0
11614000100,1110,0
11614000110,1110,0
11614000120,1120,0
11614000130,1120,0
11614000140,1120,0
11614000150,1120,0
11614000160,1120,0
11614000170,1120,0
11614000180,7230,3754
11614000185,1120,2062
11614000190,1120,2719
11614000200,1120,0
11614000210,1110,0
11614000220,1120,0
11614000230,1110,0
11614000240,1140,0
11614000250,1110,0
11614000260,1110,0
11614000270,1110,0
11614000280,1110,0
11614000290,1110,0
11614000300,1120,0
11614000305,1110,0
11614000310,1140,0
11614000320,1120,0
11614000330,1110,0
11614000340,1120,0
11614000350,1110,0
11614000360,1110,0
11614000365,1120,0
11614000370,1140,0
11615000010,5000,2930
11615000020,1140,0
11615000030,1140,0
11615000040,1120,0
11615000050,1120,0
11615000060,1120,0
11615000070,1120,0
11615000080,1120,0
11615000090,1120,0
11615000100,1110,0
11615000110,1110,0
11615000120,1110,0
11615000130,6910,1469
11615000140,1120,0
11615000150,1120,0
11615000160,1120,0
11615000170,1120,0
11615000180,1110,0
11615000190,1120,0
11615000200,1110,0
11615000210,6492,1762
11615000220,1110,0
11615000230,1120,0
11615000240,1120,0
11615000250,1110,0
11615000260,1110,0
11615000270,1110,0
11615000283,1110,0
11615000290,1120,0
11615000300,1120,0
11615000310,1110,0
11615000320,1110,0
11615000330,1110,0
11615000340,1110,0
11615000350,1120,0
11615000365,1111,0
11615000375,1111,0
11616000010,1120,0
11616000030,1120,0
11616000040,1110,0
11616000050,1120,0
11616000060,1120,0
11616000070,1120,0
11616000080,1120,0
11616000090,1110,0
11616000100,1120,0
11616000110,1120,0
11616000120,1110,0
11616000130,1140,0
11616000141,1110,0
11616000142,1110,0
11616000150,1120,0
11616000160,1110,0
11616000170,1120,0
11616000180,1120,0
11616000190,1120,0
11616000200,1120,0
11616000210,1120,0
11616000220,1140,0
11616000230,1120,0
11616000240,1120,0
11616000250,1140,0
11616000260,1140,0
11616000270,1120,0
11616000280,1140,0
11616000290,1110,0
11616000300,1120,0
11616000315,1110,0
11616000316,1120,0
11616000320,1130,0
11616000330,1120,0
11616000340,1110,0
11616000350,1120,0
11616000360,1120,0
11617000010,1140,0
11617000020,1120,0
11617000030,1110,0
11617000040,1110,0
11617000050,1120,0
11617000060,1110,0
11617000070,1110,0
11617000080,1110,0
11617000090,1110,0
11617000100,1110,0
11617000110,1110,0
11617000120,1110,0
11617000130,1110,0
11617000140,1110,0
11617000150,1110,0
11617000160,1140,0
11617000180,1110,0
11617000190,1110,0
11617000200,1110,0
11617000210,1140,0
11617000220,1110,0
11617000230,1120,0
11617000240,1110,0
11617000250,1140,0
11617000260,1110,0
11617000270,1110,0
11617000280,1110,0
11617000290,1140,0
11617000300,1120,0
11617000310,1120,0
11617000320,1140,0
11617000330,1120,0
11617000340,1110,0
11617000350,1110,0
11617000360,1110,0
11617000370,1110,0
11617000380,1110,0
11617000390,1110,0
11617000400,1120,0
11617000410,1110,0
11618000010,1120,0
11618000020,1140,0
11618000030,1120,0
11618000040,1120,0
11618000050,1110,0
11618000060,1110,0
11618000070,1120,0
11618000080,1110,0
11618000090,1110,0
11618000100,1110,0
11618000110,1120,0
11618000120,1120,0
11618000130,1120,0
11618000140,1120,0
11618000150,1120,0
11618000160,1120,0
11618000170,1120,0
11618000180,1110,0
11618000190,1110,0
11618000200,1110,0
11618000210,1110,0
11618000220,1110,0
11618000230,1110,0
11618000240,1110,0
11618000250,1140,0
11618000260,1120,0
11618000270,1120,0
11618000280,1120,0
11618000290,1120,0
11618000307,0,3073
11618000310,1110,0
11618000317,0,2534
11618000320,1110,0
11618000330,1110,0
11618000340,1110,0
11618000355,1110,0
11618000360,1110,0
11619000010,1120,0
11619000020,1110,0
11619000030,1110,0
11619000040,1110,0
11619000050,1110,0
11619000060,1010,0
11619000070,1110,0
11619000080,1120,0
11619000090,1110,0
11619000100,1110,0
11619000105,1110,0
11619000110,1140,0
11619000120,1120,0
11619000130,1110,0
11619000140,1110,0
11619000150,1110,0
11619000160,1110,0
11619000170,1110,0
11619000180,1110,0
11619000190,1110,0
11619000200,1110,0
11619000210,1120,0
11619000220,1110,0
11619000230,1110,0
11619000240,1110,0
11619000250,1110,0
11619000260,1110,0
11619000265,1010,0
11619000270,1120,0
11619000280,1110,0
11619000290,1110,0
11619000300,1110,0
11619000310,1110,0
11619000320,5000,18735
11619000350,1110,0
11619000360,1110,0
11619000370,1120,0
11619000380,5820,1557
11620000010,1110,0
11620000020,5920,1469
11620000030,1120,0
11620000040,1110,0
11620000050,1110,0
11620000060,1140,0
11620000070,1110,0
11620000080,1120,0
11620000090,1120,0
11620000100,1110,0
11620000110,1120,0
11620000120,1110,0
11620000130,1110,0
11620000135,1120,0
11620000140,1120,0
11620000150,1120,0
11620000160,1110,0
11620000170,1110,0
11620000180,1110,0
11620000190,1110,0
11620000200,5733,1939
11620000210,1140,0
11620000220,1110,0
11620000230,1110,0
11620000240,1110,0
11620000250,1120,0
11620000260,1110,0
11620000270,1110,0
11620000280,1120,0
11620000290,1110,0
11620000300,1120,0
11620000325,1110,0
11620000330,1110,0
11620000340,1110,0
11620000350,1110,0
11620000360,1110,0
11621000010,1110,0
11621000020,1110,0
11621000030,1110,0
11621000040,1110,0
11621000050,1110,0
11621000060,1120,0
11621000070,1110,0
11621000080,1110,0
11621000090,1140,0
11621000100,1120,0
11621000110,1126,0
11621000120,5000,2231
11621000130,1140,0
11621000140,1120,0
11621000150,1120,0
11621000160,1140,0
11621000170,1120,0
11621000180,1110,0
11621000190,5000,2104
11621000200,1110,0
11621000210,1110,0
11621000220,1110,0
11621000230,1110,0
11621000240,1110,0
11621000245,1110,0
11621000250,1120,0
11621000260,1120,0
11621000270,1120,0
11621000280,1110,0
11621000290,1120,0
11621000310,1120,0
11621000320,1120,0
11621000330,1110,0
11621000340,1110,0
11621000350,1110,0
11621000360,1110,0
11621000370,1110,0
11621000380,1110,0
11621000390,1120,0
11621008311,1114,0
11622000010,1110,0
11622000020,1140,0
11622000030,1140,0
11622000040,1120,0
11622000050,1140,0
11622000060,1120,0
11622000070,1120,0
11622000080,1140,0
11622000090,1140,0
11622000100,1120,0
11622000110,1110,0
11622000120,1010,0
11622000130,1110,0
11622000140,1120,0
11622000150,1120,0
11622000160,1120,0
11622000170,1010,0
11622000180,1120,0
11622000185,1110,0
11622000190,1140,0
11622000200,1110,0
11622000210,1120,0
11622000220,1110,0
11622000230,1120,0
11622000240,1110,0
11622000250,1120,0
11622000260,1120,0
11622000270,1110,0
11622000280,1120,0
11622000290,1140,0
11622000300,5711,3900
11622000305,1140,0
11622000320,1110,0
11622000330,1110,0
11622000340,1120,0
11622000350,5530,10550
11623000010,1010,0
11623000020,1120,0
11623000030,1110,0
11623000040,1110,0
11623000050,1120,0
11623000060,1120,0
11623000070,1120,0
11623000080,1120,0
11623000090,1120,0
11623000100,1110,0
11623000110,1110,0
11623000120,1110,0
11623000130,1110,0
11623000140,1110,0
11623000150,1120,0
11623000160,1010,0
11623000175,1010,0
11623000195,1140,0
11623000210,1120,0
11623000220,1110,0
11623000230,1110,0
11623000240,1110,0
11623000250,1120,0
11623000260,1120,0
11623000270,1110,0
11623000280,1110,0
